Time,%BRN 1!-ICE.Price,%BRN 1!-ICE.Size,%BRN 1!-ICE.Conditions
2026-03-05T00:00:03,81.25,1.0,SetByAsk
2026-03-05T00:00:04,81.26,1.0,SetByBid
2026-03-05T00:00:04,81.26,1.0,SetByBid
2026-03-05T00:00:11,81.25,1.0,SetByAsk
2026-03-05T00:00:14,81.25,1.0,SetByAsk
2026-03-05T00:00:16,81.26,1.0,SetByBid
2026-03-05T00:00:16,81.26,1.0,SetByBid
2026-03-05T00:00:16,81.27,1.0,SetByBid
2026-03-05T00:00:16,81.27,1.0,SetByBid
2026-03-05T00:00:16,81.27,2.0,SetByBid
2026-03-05T00:00:18,81.27,1.0,SetByAsk
2026-03-05T00:00:24,81.28,1.0,SetByBid
2026-03-05T00:00:35,81.29,1.0,SetByBid
2026-03-05T00:00:37,81.28,1.0,SetByBid
2026-03-05T00:00:52,81.3,1.0,SetByBid
2026-03-05T00:00:52,81.3,1.0,SetByBid
2026-03-05T00:01:04,81.31,1.0,SetByAsk
2026-03-05T00:01:05,81.3,1.0,SetByAsk
2026-03-05T00:01:05,81.3,1.0,SetByAsk
2026-03-05T00:01:08,81.28,1.0,SetByAsk
2026-03-05T00:01:11,81.29,1.0,SetByBid
2026-03-05T00:01:11,81.29,1.0,SetByBid
2026-03-05T00:01:13,81.3,1.0,SetByAsk
2026-03-05T00:01:13,81.3,1.0,SetByBid
2026-03-05T00:01:13,81.29,1.0,SetByAsk
2026-03-05T00:01:18,81.29,1.0,SetByAsk
2026-03-05T00:01:18,81.29,1.0,SetByAsk
2026-03-05T00:01:18,81.29,1.0,SetByAsk
2026-03-05T00:01:18,81.29,1.0,SetByBid
2026-03-05T00:01:18,81.3,1.0,SetByBid
2026-03-05T00:01:18,81.3,1.0,SetByBid
2026-03-05T00:01:18,81.29,1.0,SetByAsk
2026-03-05T00:01:21,81.3,1.0,SetByBid
2026-03-05T00:01:21,81.3,1.0,SetByBid
2026-03-05T00:01:21,81.29,1.0,SetByAsk
2026-03-05T00:01:37,81.28,1.0,SetByAsk
2026-03-05T00:01:37,81.28,1.0,SetByAsk
2026-03-05T00:01:37,81.28,1.0,SetByAsk
2026-03-05T00:01:37,81.28,1.0,SetByAsk
2026-03-05T00:01:38,81.28,1.0,SetByBid
2026-03-05T00:01:47,81.27,1.0,SetByAsk
2026-03-05T00:01:47,81.26,1.0,SetByAsk
2026-03-05T00:01:47,81.26,1.0,SetByAsk
2026-03-05T00:01:58,81.29,1.0,SetByBid
2026-03-05T00:01:58,81.29,1.0,SetByBid
2026-03-05T00:01:58,81.28,1.0,SetByBid
2026-03-05T00:01:58,81.29,1.0,SetByBid
2026-03-05T00:02:00,81.29,1.0,SetByBid
2026-03-05T00:02:00,81.29,1.0,SetByBid
2026-03-05T00:02:03,81.3,1.0,SetByBid
2026-03-05T00:02:03,81.29,1.0,SetByAsk
2026-03-05T00:02:03,81.3,1.0,SetByBid
2026-03-05T00:02:03,81.3,1.0,SetByAsk
2026-03-05T00:02:03,81.31,1.0,SetByBid
2026-03-05T00:02:03,81.31,1.0,SetByBid
2026-03-05T00:02:03,81.31,1.0,SetByBid
2026-03-05T00:02:05,81.31,1.0,SetByAsk
2026-03-05T00:02:05,81.31,1.0,SetByAsk
2026-03-05T00:02:05,81.32,1.0,SetByBid
2026-03-05T00:02:06,81.31,1.0,SetByBid
2026-03-05T00:02:06,81.31,1.0,SetByBid
2026-03-05T00:02:09,81.3,1.0,SetByAsk
2026-03-05T00:02:09,81.3,1.0,SetByAsk
2026-03-05T00:02:09,81.3,1.0,SetByAsk
2026-03-05T00:02:15,81.32,1.0,SetByBid
2026-03-05T00:02:18,81.32,1.0,SetByAsk
2026-03-05T00:02:18,81.32,1.0,SetByAsk
