Time,%BRN 1!-ICE.Price,%BRN 1!-ICE.Size,%BRN 1!-ICE.Conditions
2026-03-16T02:00:00,106.5,2.0,SetByAsk
2026-03-16T02:00:00,106.5,2.0,SetByAsk
2026-03-16T02:00:00,106.5,1.0,SetByAsk
2026-03-16T02:00:00,106.5,1.0,SetByAsk
2026-03-16T02:00:00,106.5,20.0,SetByAsk
2026-03-16T02:00:00,106.5,20.0,SetByAsk
2026-03-16T02:00:00,106.5,20.0,SetByAsk
2026-03-16T02:00:00,106.5,5.0,SetByAsk
2026-03-16T02:00:00,106.5,35.0,SetByAsk
2026-03-16T02:00:00,106.5,25.0,SetByAsk
2026-03-16T02:00:00,106.5,2.0,SetByAsk
2026-03-16T02:00:00,106.5,5.0,SetByAsk
2026-03-16T02:00:00,106.5,50.0,SetByAsk
2026-03-16T02:00:00,106.5,2.0,SetByAsk
2026-03-16T02:00:00,106.5,2.0,SetByAsk
2026-03-16T02:00:00,106.5,20.0,SetByAsk
2026-03-16T02:00:00,106.5,1.0,SetByAsk
2026-03-16T02:00:00,106.5,1.0,SetByAsk
2026-03-16T02:00:00,106.5,1.0,SetByAsk
2026-03-16T02:00:00,106.5,250.0,SetByAsk
2026-03-16T02:00:00,106.5,2.0,SetByAsk
2026-03-16T02:00:00,106.5,1.0,SetByAsk
2026-03-16T02:00:00,106.5,1.0,SetByAsk
2026-03-16T02:00:00,106.5,2.0,SetByAsk
2026-03-16T02:00:00,106.5,1.0,SetByAsk
2026-03-16T02:00:00,106.5,1.0,SetByAsk
2026-03-16T02:00:00,106.5,1.0,SetByAsk
2026-03-16T02:00:00,106.5,2.0,SetByAsk
2026-03-16T02:00:00,106.5,4.0,SetByAsk
2026-03-16T02:00:00,106.5,2.0,SetByAsk
2026-03-16T02:00:00,106.5,89.0,SetByAsk
2026-03-16T02:00:00,106.5,10.0,SetByAsk
2026-03-16T02:00:00,106.5,10.0,SetByAsk
2026-03-16T02:00:00,106.5,50.0,SetByAsk
2026-03-16T02:00:00,106.06,1.0,"SetByBid, Leg"
2026-03-16T02:00:00,106.07,1.0,"SetByBid, Leg"
2026-03-16T02:00:00,106.09,1.0,SetByBid
2026-03-16T02:00:00,106.09,1.0,SetByBid
2026-03-16T02:00:00,106.09,1.0,SetByBid
2026-03-16T02:00:00,106.09,1.0,SetByBid
2026-03-16T02:00:00,106.09,1.0,SetByBid
2026-03-16T02:00:00,106.09,1.0,SetByBid
2026-03-16T02:00:00,106.09,3.0,SetByBid
2026-03-16T02:00:00,106.09,1.0,SetByBid
2026-03-16T02:00:00,106.2,1.0,SetByAsk
2026-03-16T02:00:00,106.2,1.0,SetByAsk
2026-03-16T02:00:00,106.2,1.0,SetByAsk
