Time,Time,%BRN 1!-ICE.Price,%BRN 1!-ICE.Size,%BRN 1!-ICE.Conditions
2026-01-22 00:00:00,2026-01-22T00:00:00,64.55,2.0,SetByBid
2026-01-22 00:00:00,2026-01-22T00:00:00,64.55,1.0,SetByAsk
2026-01-22 00:00:00,2026-01-22T00:00:00,64.55,1.0,SetByAsk
2026-01-22 00:00:17,2026-01-22T00:00:17,64.57,1.0,SetByBid
2026-01-22 00:00:17,2026-01-22T00:00:17,64.56,1.0,SetByAsk
2026-01-22 00:00:26,2026-01-22T00:00:26,64.56,1.0,SetByAsk
2026-01-22 00:00:28,2026-01-22T00:00:28,64.56,2.0,SetByAsk
2026-01-22 00:00:33,2026-01-22T00:00:33,64.55,1.0,SetByAsk
2026-01-22 00:01:03,2026-01-22T00:01:03,64.57,1.0,SetByBid
2026-01-22 00:01:05,2026-01-22T00:01:05,64.57,1.0,SetByAsk
2026-01-22 00:01:09,2026-01-22T00:01:09,64.57,1.0,SetByBid
2026-01-22 00:01:09,2026-01-22T00:01:09,64.57,1.0,SetByBid
2026-01-22 00:01:09,2026-01-22T00:01:09,64.55,1.0,SetByAsk
2026-01-22 00:01:13,2026-01-22T00:01:13,64.55,1.0,SetByBid
2026-01-22 00:01:13,2026-01-22T00:01:13,64.55,1.0,SetByAsk
2026-01-22 00:01:24,2026-01-22T00:01:24,64.54,1.0,SetByBid
2026-01-22 00:01:24,2026-01-22T00:01:24,64.54,1.0,SetByBid
2026-01-22 00:01:28,2026-01-22T00:01:28,64.54,1.0,SetByAsk
2026-01-22 00:01:29,2026-01-22T00:01:29,64.54,1.0,SetByAsk
2026-01-22 00:01:56,2026-01-22T00:01:56,64.53,1.0,SetByAsk
2026-01-22 00:02:00,2026-01-22T00:02:00,64.53,1.0,SetByAsk
2026-01-22 00:02:04,2026-01-22T00:02:04,64.54,2.0,SetByBid
2026-01-22 00:02:04,2026-01-22T00:02:04,64.54,1.0,SetByBid
2026-01-22 00:02:04,2026-01-22T00:02:04,64.54,1.0,SetByBid
2026-01-22 00:02:20,2026-01-22T00:02:20,64.54,1.0,SetByAsk
2026-01-22 00:02:25,2026-01-22T00:02:25,64.54,1.0,SetByAsk
2026-01-22 00:02:25,2026-01-22T00:02:25,64.54,1.0,SetByAsk
2026-01-22 00:02:25,2026-01-22T00:02:25,64.54,1.0,SetByAsk
2026-01-22 00:02:25,2026-01-22T00:02:25,64.54,1.0,SetByAsk
2026-01-22 00:02:32,2026-01-22T00:02:32,64.54,1.0,SetByAsk
2026-01-22 00:02:32,2026-01-22T00:02:32,64.54,1.0,SetByAsk
2026-01-22 00:02:40,2026-01-22T00:02:40,64.54,1.0,SetByAsk
2026-01-22 00:02:40,2026-01-22T00:02:40,64.54,1.0,SetByAsk
2026-01-22 00:02:55,2026-01-22T00:02:55,64.54,1.0,SetByAsk
2026-01-22 00:03:02,2026-01-22T00:03:02,64.53,1.0,SetByAsk
