Time,%BRN 1!-ICE.Price,%BRN 1!-ICE.Size,%BRN 1!-ICE.Conditions
2026-03-06T00:00:00,85.92,1.0,SetByAsk
2026-03-06T00:00:00,85.93,1.0,SetByBid
2026-03-06T00:00:00,85.92,1.0,SetByAsk
2026-03-06T00:00:01,85.92,1.0,SetByAsk
2026-03-06T00:00:02,85.91,2.0,SetByAsk
2026-03-06T00:00:02,85.91,21.0,SetByAsk
2026-03-06T00:00:02,85.91,1.0,SetByAsk
2026-03-06T00:00:02,85.91,1.0,SetByAsk
2026-03-06T00:00:02,85.91,2.0,SetByAsk
2026-03-06T00:00:02,85.91,19.0,SetByAsk
2026-03-06T00:00:02,85.91,1.0,SetByAsk
2026-03-06T00:00:02,85.91,12.0,SetByAsk
2026-03-06T00:00:02,85.91,1.0,SetByBid
2026-03-06T00:00:02,85.91,1.0,SetByBid
2026-03-06T00:00:02,85.91,1.0,SetByBid
2026-03-06T00:00:02,85.91,2.0,SetByBid
2026-03-06T00:00:02,85.92,1.0,SetByBid
2026-03-06T00:00:02,85.92,1.0,SetByBid
2026-03-06T00:00:02,85.92,1.0,SetByBid
2026-03-06T00:00:02,85.92,2.0,SetByBid
2026-03-06T00:00:02,85.92,2.0,SetByBid
2026-03-06T00:00:02,85.91,1.0,SetByBid
2026-03-06T00:00:04,85.91,1.0,SetByBid
2026-03-06T00:00:09,85.94,1.0,SetByBid
2026-03-06T00:00:09,85.95,1.0,SetByBid
2026-03-06T00:00:09,85.95,1.0,SetByAsk
2026-03-06T00:00:09,85.95,1.0,SetByAsk
2026-03-06T00:00:09,85.95,2.0,SetByAsk
2026-03-06T00:00:09,85.96,1.0,SetByBid
2026-03-06T00:00:09,85.96,1.0,SetByBid
2026-03-06T00:00:09,85.96,1.0,SetByBid
2026-03-06T00:00:09,85.96,1.0,SetByBid
2026-03-06T00:00:09,85.96,2.0,SetByAsk
2026-03-06T00:00:09,85.96,1.0,SetByAsk
2026-03-06T00:00:09,85.96,1.0,SetByAsk
2026-03-06T00:00:09,85.96,1.0,SetByAsk
2026-03-06T00:00:10,85.96,2.0,SetByBid
2026-03-06T00:00:10,85.96,1.0,SetByBid
2026-03-06T00:00:11,85.95,1.0,SetByAsk
2026-03-06T00:00:14,85.94,1.0,SetByAsk
2026-03-06T00:00:15,85.97,1.0,SetByBid
2026-03-06T00:00:19,85.96,2.0,SetByBid
2026-03-06T00:00:19,85.95,1.0,SetByAsk
2026-03-06T00:00:21,85.96,2.0,SetByBid
2026-03-06T00:00:28,85.94,1.0,SetByAsk
2026-03-06T00:00:28,85.94,1.0,SetByAsk
2026-03-06T00:00:28,85.94,1.0,SetByAsk
2026-03-06T00:00:28,85.94,2.0,SetByAsk
2026-03-06T00:00:29,85.97,1.0,SetByBid
2026-03-06T00:00:29,85.96,1.0,SetByAsk
2026-03-06T00:00:38,85.95,1.0,SetByAsk
2026-03-06T00:00:38,85.95,1.0,SetByAsk
2026-03-06T00:00:38,85.95,1.0,SetByBid
2026-03-06T00:00:38,85.94,1.0,SetByAsk
2026-03-06T00:00:38,85.94,1.0,SetByAsk
2026-03-06T00:00:38,85.95,1.0,SetByBid
2026-03-06T00:00:38,85.94,1.0,SetByBid
2026-03-06T00:00:38,85.94,1.0,SetByBid
2026-03-06T00:00:38,85.94,1.0,SetByBid
2026-03-06T00:00:38,85.95,1.0,SetByBid
2026-03-06T00:00:38,85.95,3.0,SetByBid
2026-03-06T00:00:38,85.95,1.0,SetByBid
2026-03-06T00:00:38,85.94,1.0,SetByAsk
2026-03-06T00:00:42,85.93,1.0,SetByAsk
2026-03-06T00:00:42,85.93,1.0,SetByAsk
2026-03-06T00:00:42,85.93,4.0,SetByAsk
2026-03-06T00:00:42,85.93,1.0,SetByBid
2026-03-06T00:00:42,85.93,1.0,SetByBid
2026-03-06T00:00:42,85.93,1.0,SetByBid
2026-03-06T00:00:42,85.93,1.0,SetByBid
2026-03-06T00:00:42,85.93,1.0,SetByBid
2026-03-06T00:00:43,85.93,2.0,SetByAsk
2026-03-06T00:00:47,85.93,1.0,SetByBid
2026-03-06T00:00:47,85.94,1.0,SetByBid
2026-03-06T00:00:48,85.95,1.0,SetByBid
2026-03-06T00:00:48,85.95,1.0,SetByBid
2026-03-06T00:00:48,85.95,1.0,SetByAsk
2026-03-06T00:00:48,85.95,1.0,SetByAsk
2026-03-06T00:00:48,85.95,1.0,SetByAsk
2026-03-06T00:00:48,85.95,3.0,SetByAsk
2026-03-06T00:00:48,85.95,1.0,SetByAsk
2026-03-06T00:00:48,85.94,1.0,SetByAsk
2026-03-06T00:00:48,85.94,1.0,SetByAsk
2026-03-06T00:00:48,85.94,1.0,SetByAsk
2026-03-06T00:00:48,85.95,1.0,SetByBid
