Time,%BRN 1!-ICE.Price,%BRN 1!-ICE.Size,%BRN 1!-ICE.Conditions
2026-03-03T00:00:00,77.48,1.0,SetByBid
2026-03-03T00:00:00,77.48,1.0,SetByAsk
2026-03-03T00:00:00,77.48,3.0,SetByAsk
2026-03-03T00:00:00,77.48,1.0,SetByBid
2026-03-03T00:00:00,77.48,1.0,SetByBid
2026-03-03T00:00:00,77.49,1.0,SetByBid
2026-03-03T00:00:02,77.49,1.0,SetByBid
2026-03-03T00:00:02,77.49,1.0,SetByBid
2026-03-03T00:00:03,77.49,1.0,SetByBid
2026-03-03T00:00:03,77.48,1.0,SetByAsk
2026-03-03T00:00:03,77.48,1.0,SetByAsk
2026-03-03T00:00:03,77.48,1.0,SetByAsk
2026-03-03T00:00:04,77.48,1.0,SetByBid
2026-03-03T00:00:07,77.49,1.0,SetByBid
2026-03-03T00:00:07,77.49,3.0,SetByBid
2026-03-03T00:00:08,77.48,1.0,SetByAsk
2026-03-03T00:00:08,77.48,8.0,SetByAsk
2026-03-03T00:00:09,77.48,1.0,SetByBid
2026-03-03T00:00:09,77.49,1.0,SetByBid
2026-03-03T00:00:09,77.49,1.0,SetByBid
2026-03-03T00:00:09,77.49,2.0,SetByBid
2026-03-03T00:00:09,77.49,1.0,SetByBid
2026-03-03T00:00:09,77.49,1.0,SetByBid
2026-03-03T00:00:09,77.49,1.0,SetByBid
2026-03-03T00:00:09,77.5,1.0,SetByBid
2026-03-03T00:00:09,77.5,1.0,SetByBid
2026-03-03T00:00:09,77.5,2.0,SetByBid
2026-03-03T00:00:09,77.5,1.0,SetByBid
2026-03-03T00:00:09,77.5,1.0,SetByBid
2026-03-03T00:00:09,77.5,1.0,SetByBid
2026-03-03T00:00:09,77.5,1.0,SetByBid
2026-03-03T00:00:09,77.5,1.0,SetByBid
2026-03-03T00:00:09,77.5,1.0,SetByBid
2026-03-03T00:00:09,77.5,1.0,SetByBid
2026-03-03T00:00:09,77.5,1.0,SetByBid
2026-03-03T00:00:09,77.5,1.0,SetByBid
2026-03-03T00:00:10,77.49,1.0,SetByBid
2026-03-03T00:00:10,77.49,2.0,SetByBid
2026-03-03T00:00:10,77.5,1.0,SetByBid
2026-03-03T00:00:10,77.5,1.0,SetByBid
2026-03-03T00:00:10,77.5,1.0,SetByBid
2026-03-03T00:00:10,77.5,1.0,SetByBid
2026-03-03T00:00:11,77.5,1.0,SetByBid
2026-03-03T00:00:14,77.5,2.0,SetByBid
2026-03-03T00:00:14,77.5,1.0,SetByBid
2026-03-03T00:00:14,77.51,2.0,SetByBid
2026-03-03T00:00:14,77.52,1.0,SetByBid
2026-03-03T00:00:14,77.52,2.0,SetByBid
2026-03-03T00:00:14,77.52,1.0,SetByBid
