Time,%BRN 1!-ICE.Price,%BRN 1!-ICE.Size,%BRN 1!-ICE.Conditions
2026-03-24T00:00:02,99.8,1.0,SetByAsk
2026-03-24T00:00:04,99.81,1.0,SetByBid
2026-03-24T00:00:06,99.82,1.0,SetByBid
2026-03-24T00:00:06,99.8,1.0,SetByAsk
2026-03-24T00:00:06,99.8,1.0,SetByAsk
2026-03-24T00:00:06,99.8,1.0,SetByAsk
2026-03-24T00:00:06,99.8,1.0,SetByAsk
2026-03-24T00:00:06,99.8,1.0,SetByAsk
2026-03-24T00:00:06,99.79,1.0,SetByAsk
2026-03-24T00:00:06,99.79,1.0,SetByAsk
2026-03-24T00:00:06,99.79,1.0,SetByAsk
2026-03-24T00:00:06,99.79,1.0,SetByAsk
2026-03-24T00:00:06,99.78,1.0,SetByAsk
2026-03-24T00:00:06,99.78,1.0,SetByAsk
2026-03-24T00:00:06,99.78,1.0,SetByAsk
2026-03-24T00:00:06,99.78,1.0,SetByAsk
2026-03-24T00:00:06,99.77,1.0,SetByAsk
2026-03-24T00:00:06,99.77,1.0,SetByAsk
2026-03-24T00:00:06,99.77,1.0,SetByAsk
2026-03-24T00:00:06,99.77,1.0,SetByAsk
2026-03-24T00:00:06,99.77,1.0,SetByAsk
2026-03-24T00:00:06,99.76,1.0,SetByAsk
2026-03-24T00:00:06,99.76,1.0,SetByAsk
2026-03-24T00:00:06,99.76,1.0,SetByAsk
2026-03-24T00:00:06,99.76,1.0,SetByAsk
2026-03-24T00:00:06,99.76,1.0,SetByAsk
2026-03-24T00:00:06,99.75,5.0,SetByAsk
2026-03-24T00:00:06,99.75,1.0,SetByAsk
2026-03-24T00:00:06,99.74,1.0,SetByAsk
2026-03-24T00:00:06,99.74,1.0,SetByAsk
2026-03-24T00:00:06,99.74,1.0,SetByAsk
2026-03-24T00:00:06,99.74,1.0,SetByAsk
2026-03-24T00:00:06,99.74,1.0,SetByAsk
2026-03-24T00:00:06,99.74,1.0,SetByAsk
2026-03-24T00:00:06,99.73,1.0,SetByAsk
2026-03-24T00:00:06,99.73,1.0,SetByAsk
2026-03-24T00:00:06,99.72,1.0,SetByAsk
2026-03-24T00:00:06,99.72,1.0,SetByAsk
2026-03-24T00:00:06,99.72,1.0,SetByAsk
2026-03-24T00:00:06,99.75,1.0,SetByAsk
2026-03-24T00:00:09,99.78,1.0,SetByBid
2026-03-24T00:00:09,99.8,1.0,SetByBid
2026-03-24T00:00:09,99.79,1.0,SetByBid
2026-03-24T00:00:13,99.8,1.0,SetByBid
2026-03-24T00:00:13,99.82,1.0,SetByAsk
2026-03-24T00:00:18,99.84,1.0,SetByAsk
2026-03-24T00:00:22,99.84,1.0,SetByAsk
2026-03-24T00:00:22,99.84,1.0,SetByAsk
2026-03-24T00:00:23,99.85,1.0,SetByBid
2026-03-24T00:00:30,99.86,1.0,SetByBid
2026-03-24T00:00:30,99.86,1.0,SetByBid
2026-03-24T00:00:31,99.85,1.0,SetByAsk
2026-03-24T00:00:31,99.84,1.0,SetByAsk
2026-03-24T00:00:32,99.84,1.0,SetByAsk
2026-03-24T00:00:33,99.85,1.0,SetByBid
